Id,Cliente_Id,Valor,DataHora,Hora,Minuto,Segundo,Dia
7551,732,-2.0,2021-11-06T03:28:09.000Z,3,28,9,2021-11-06
7550,732,-2.0,2021-11-06T03:27:46.000Z,3,27,46,2021-11-06
7549,732,-2.0,2021-11-06T03:27:22.000Z,3,27,22,2021-11-06
7548,732,-2.0,2021-11-06T03:26:59.000Z,3,26,59,2021-11-06
7547,732,-2.0,2021-11-06T03:26:37.000Z,3,26,37,2021-11-06
7546,732,-2.0,2021-11-06T03:26:16.000Z,3,26,16,2021-11-06
7545,732,-3.0,2021-11-06T03:25:55.000Z,3,25,55,2021-11-06
7534,732,-6.0,2021-11-05T15:43:11.000Z,15,43,11,2021-11-05
7533,732,-3.0,2021-11-05T15:41:33.000Z,15,41,33,2021-11-05
7532,732,-3.0,2021-11-05T15:40:44.000Z,15,40,44,2021-11-05
7531,732,-3.0,2021-11-05T15:39:50.000Z,15,39,50,2021-11-05
7530,732,-3.0,2021-11-05T15:39:16.000Z,15,39,16,2021-11-05
7529,732,-3.0,2021-11-05T15:37:53.000Z,15,37,53,2021-11-05
7528,732,-3.0,2021-11-05T15:37:12.000Z,15,37,12,2021-11-05
7527,732,-3.0,2021-11-05T15:36:36.000Z,15,36,36,2021-11-05
7526,732,-3.0,2021-11-05T15:36:00.000Z,15,36,0,2021-11-05
7525,732,-3.0,2021-11-05T15:35:24.000Z,15,35,24,2021-11-05
7524,732,-3.0,2021-11-05T15:34:33.000Z,15,34,33,2021-11-05
7523,732,-3.0,2021-11-05T15:34:04.000Z,15,34,4,2021-11-05
6564,732,-5.0,2021-10-15T23:04:06.000Z,23,4,6,2021-10-15
6563,732,-5.0,2021-10-15T23:02:46.000Z,23,2,46,2021-10-15
6562,732,-5.0,2021-10-15T23:01:40.000Z,23,1,40,2021-10-15
6539,671,-2.0,2021-10-15T00:26:26.000Z,0,26,26,2021-10-15
6538,671,-5.0,2021-10-15T00:24:43.000Z,0,24,43,2021-10-15
6506,737,-2.0,2021-10-14T13:37:39.000Z,13,37,39,2021-10-14
6505,737,-2.0,2021-10-14T13:37:13.000Z,13,37,13,2021-10-14
6481,671,-3.0,2021-10-13T20:57:23.000Z,20,57,23,2021-10-13
6480,671,-10.0,2021-10-13T20:55:41.000Z,20,55,41,2021-10-13
6479,671,-4.0,2021-10-13T20:05:33.000Z,20,5,33,2021-10-13
6478,671,-10.0,2021-10-13T20:04:29.000Z,20,4,29,2021-10-13
6471,732,-2.0,2021-10-13T03:41:02.000Z,3,41,2,2021-10-13
6470,732,-2.0,2021-10-13T03:39:05.000Z,3,39,5,2021-10-13
6469,732,-2.0,2021-10-13T03:38:08.000Z,3,38,8,2021-10-13
6468,732,-2.0,2021-10-13T03:36:29.000Z,3,36,29,2021-10-13
6466,732,-2.0,2021-10-13T03:31:01.000Z,3,31,1,2021-10-13
6465,732,-2.0,2021-10-13T03:29:12.000Z,3,29,12,2021-10-13
6464,732,-2.0,2021-10-13T03:27:37.000Z,3,27,37,2021-10-13
6463,732,-2.0,2021-10-13T03:25:48.000Z,3,25,48,2021-10-13
6462,732,-2.0,2021-10-13T03:24:06.000Z,3,24,6,2021-10-13
6461,732,-2.0,2021-10-13T03:22:55.000Z,3,22,55,2021-10-13
6460,732,-2.0,2021-10-13T03:18:56.000Z,3,18,56,2021-10-13
6459,732,-2.0,2021-10-13T03:17:23.000Z,3,17,23,2021-10-13
6458,732,-2.0,2021-10-13T03:16:05.000Z,3,16,5,2021-10-13
6457,732,-2.0,2021-10-13T03:14:36.000Z,3,14,36,2021-10-13
6456,732,-2.0,2021-10-13T03:12:26.000Z,3,12,26,2021-10-13
6455,732,-2.0,2021-10-13T03:10:39.000Z,3,10,39,2021-10-13
6454,732,-2.0,2021-10-13T03:08:46.000Z,3,8,46,2021-10-13
6453,732,-2.0,2021-10-13T03:07:12.000Z,3,7,12,2021-10-13
7044,671,-20.0,2021-10-26T21:29:04.000Z,21,29,4,2021-10-26
7043,671,-5.0,2021-10-26T21:27:15.000Z,21,27,15,2021-10-26
7031,671,-5.0,2021-10-26T17:09:45.000Z,17,9,45,2021-10-26
7030,671,-10.0,2021-10-26T17:08:40.000Z,17,8,40,2021-10-26
7029,671,-5.0,2021-10-26T17:03:20.000Z,17,3,20,2021-10-26
7028,671,-12.0,2021-10-26T17:01:43.000Z,17,1,43,2021-10-26
7025,732,-10.0,2021-10-26T13:57:40.000Z,13,57,40,2021-10-26
7024,732,-10.0,2021-10-26T13:57:10.000Z,13,57,10,2021-10-26
7020,732,-2.0,2021-10-26T01:52:59.000Z,1,52,59,2021-10-26
7019,732,-2.0,2021-10-26T01:52:15.000Z,1,52,15,2021-10-26
7018,732,-2.0,2021-10-26T01:51:03.000Z,1,51,3,2021-10-26
7017,732,-2.0,2021-10-26T01:50:30.000Z,1,50,30,2021-10-26
7016,732,-2.0,2021-10-26T01:49:48.000Z,1,49,48,2021-10-26
7015,732,-2.0,2021-10-26T01:48:54.000Z,1,48,54,2021-10-26
7014,732,-3.0,2021-10-26T01:48:18.000Z,1,48,18,2021-10-26
7013,732,-5.0,2021-10-26T01:47:24.000Z,1,47,24,2021-10-26
7012,732,-5.0,2021-10-26T01:46:58.000Z,1,46,58,2021-10-26
7011,732,-5.0,2021-10-26T01:46:25.000Z,1,46,25,2021-10-26
7010,732,-5.0,2021-10-26T01:45:34.000Z,1,45,34,2021-10-26
7009,732,-5.0,2021-10-26T01:45:01.000Z,1,45,1,2021-10-26
7008,732,-5.0,2021-10-26T01:44:16.000Z,1,44,16,2021-10-26
7007,732,-5.0,2021-10-26T01:43:36.000Z,1,43,36,2021-10-26
6997,737,-2.0,2021-10-25T20:22:32.000Z,20,22,32,2021-10-25
6996,737,-2.0,2021-10-25T20:21:16.000Z,20,21,16,2021-10-25
6984,732,-2.0,2021-10-25T03:43:36.000Z,3,43,36,2021-10-25
6983,732,-2.0,2021-10-25T03:42:25.000Z,3,42,25,2021-10-25
6982,732,-2.0,2021-10-25T03:41:50.000Z,3,41,50,2021-10-25
6981,732,-2.0,2021-10-25T03:41:07.000Z,3,41,7,2021-10-25
6980,732,-2.0,2021-10-25T03:38:52.000Z,3,38,52,2021-10-25
6979,732,-2.0,2021-10-25T03:38:06.000Z,3,38,6,2021-10-25
6978,732,-2.0,2021-10-25T03:37:25.000Z,3,37,25,2021-10-25
6977,732,-2.0,2021-10-25T03:36:51.000Z,3,36,51,2021-10-25
6976,732,-5.0,2021-10-25T03:34:31.000Z,3,34,31,2021-10-25
6975,732,-5.0,2021-10-25T03:33:56.000Z,3,33,56,2021-10-25
6974,732,-10.0,2021-10-25T03:32:16.000Z,3,32,16,2021-10-25
6968,730,-2.0,2021-10-24T22:41:48.000Z,22,41,48,2021-10-24
6967,730,-2.0,2021-10-24T22:40:11.000Z,22,40,11,2021-10-24
6966,730,-5.0,2021-10-24T22:39:26.000Z,22,39,26,2021-10-24
6946,732,-5.0,2021-10-24T17:32:05.000Z,17,32,5,2021-10-24
7403,671,-55.0,2021-11-03T17:38:15.000Z,17,38,15,2021-11-03
7402,671,-50.0,2021-11-03T17:36:26.000Z,17,36,26,2021-11-03
7401,732,-3.0,2021-11-03T17:07:17.000Z,17,7,17,2021-11-03
7400,732,-3.0,2021-11-03T17:05:36.000Z,17,5,36,2021-11-03
7399,732,-3.0,2021-11-03T17:04:31.000Z,17,4,31,2021-11-03
7398,732,-3.0,2021-11-03T17:03:07.000Z,17,3,7,2021-11-03
7397,732,-3.0,2021-11-03T17:01:56.000Z,17,1,56,2021-11-03
7396,732,-3.0,2021-11-03T17:00:13.000Z,17,0,13,2021-11-03
7392,671,-40.0,2021-11-03T15:18:37.000Z,15,18,37,2021-11-03
7391,671,-10.0,2021-11-03T15:17:28.000Z,15,17,28,2021-11-03
7390,671,-10.0,2021-11-03T15:16:34.000Z,15,16,34,2021-11-03
7389,732,-5.0,2021-11-03T14:14:01.000Z,14,14,1,2021-11-03
7388,732,-5.0,2021-11-03T14:13:37.000Z,14,13,37,2021-11-03
7386,732,-7.0,2021-11-03T11:42:23.000Z,11,42,23,2021-11-03
7385,732,-7.0,2021-11-03T11:42:05.000Z,11,42,5,2021-11-03
7384,732,-7.0,2021-11-03T11:41:49.000Z,11,41,49,2021-11-03
7383,732,-7.0,2021-11-03T11:41:30.000Z,11,41,30,2021-11-03
7382,732,-7.0,2021-11-03T11:41:13.000Z,11,41,13,2021-11-03
7381,732,-7.0,2021-11-03T11:40:47.000Z,11,40,47,2021-11-03
7380,732,-7.0,2021-11-03T11:40:27.000Z,11,40,27,2021-11-03
7379,732,-7.0,2021-11-03T11:39:59.000Z,11,39,59,2021-11-03
7378,732,-7.0,2021-11-03T11:39:21.000Z,11,39,21,2021-11-03
7377,732,-7.0,2021-11-03T11:38:43.000Z,11,38,43,2021-11-03
7372,671,-2.0,2021-11-02T23:45:48.000Z,23,45,48,2021-11-02
7371,671,-20.0,2021-11-02T23:43:56.000Z,23,43,56,2021-11-02
7370,732,-6.0,2021-11-02T22:10:47.000Z,22,10,47,2021-11-02
7369,732,-6.0,2021-11-02T22:10:13.000Z,22,10,13,2021-11-02
7368,732,-6.0,2021-11-02T22:09:40.000Z,22,9,40,2021-11-02
7367,732,-6.0,2021-11-02T22:09:18.000Z,22,9,18,2021-11-02
7366,732,-6.0,2021-11-02T22:08:58.000Z,22,8,58,2021-11-02
7365,732,-6.0,2021-11-02T22:08:22.000Z,22,8,22,2021-11-02
7364,732,-6.0,2021-11-02T22:08:00.000Z,22,8,0,2021-11-02
7363,732,-6.0,2021-11-02T22:07:36.000Z,22,7,36,2021-11-02
7362,732,-6.0,2021-11-02T22:06:54.000Z,22,6,54,2021-11-02
7361,732,-6.0,2021-11-02T22:06:25.000Z,22,6,25,2021-11-02
7348,671,-25.0,2021-11-02T15:48:34.000Z,15,48,34,2021-11-02
7347,671,-2.0,2021-11-02T15:47:07.000Z,15,47,7,2021-11-02
7346,671,-2.0,2021-11-02T15:45:49.000Z,15,45,49,2021-11-02
7344,671,-5.0,2021-11-02T15:38:18.000Z,15,38,18,2021-11-02
7343,671,-40.0,2021-11-02T15:36:36.000Z,15,36,36,2021-11-02
7342,671,-50.0,2021-11-02T15:35:44.000Z,15,35,44,2021-11-02
7337,732,-5.0,2021-11-02T14:09:22.000Z,14,9,22,2021-11-02
7336,732,-5.0,2021-11-02T14:08:42.000Z,14,8,42,2021-11-02
7335,732,-5.0,2021-11-02T14:07:57.000Z,14,7,57,2021-11-02
7334,732,-5.0,2021-11-02T14:07:27.000Z,14,7,27,2021-11-02
7333,732,-5.0,2021-11-02T14:06:56.000Z,14,6,56,2021-11-02
7332,732,-5.0,2021-11-02T14:06:13.000Z,14,6,13,2021-11-02
7331,732,-5.0,2021-11-02T14:05:45.000Z,14,5,45,2021-11-02
7330,732,-5.0,2021-11-02T14:05:19.000Z,14,5,19,2021-11-02
7329,732,-5.0,2021-11-02T14:04:12.000Z,14,4,12,2021-11-02
7328,732,-5.0,2021-11-02T14:03:03.000Z,14,3,3,2021-11-02
7326,671,-6.0,2021-11-02T13:05:12.000Z,13,5,12,2021-11-02
7325,671,-10.0,2021-11-02T13:03:28.000Z,13,3,28,2021-11-02
7324,671,-2.0,2021-11-02T13:01:32.000Z,13,1,32,2021-11-02
7321,732,-4.0,2021-11-02T01:16:20.000Z,1,16,20,2021-11-02
7320,732,-4.0,2021-11-02T01:15:52.000Z,1,15,52,2021-11-02
7319,732,-4.0,2021-11-02T01:15:31.000Z,1,15,31,2021-11-02
7318,732,-4.0,2021-11-02T01:15:07.000Z,1,15,7,2021-11-02
7317,732,-4.0,2021-11-02T01:14:20.000Z,1,14,20,2021-11-02
7316,732,-4.0,2021-11-02T01:13:49.000Z,1,13,49,2021-11-02
7315,732,-4.0,2021-11-02T01:13:15.000Z,1,13,15,2021-11-02
7314,732,-4.0,2021-11-02T01:12:41.000Z,1,12,41,2021-11-02
7313,732,-4.0,2021-11-02T01:10:28.000Z,1,10,28,2021-11-02
7312,732,-4.0,2021-11-02T01:09:05.000Z,1,9,5,2021-11-02
7308,671,-2.0,2021-11-01T22:51:16.000Z,22,51,16,2021-11-01
7307,671,-2.0,2021-11-01T22:49:23.000Z,22,49,23,2021-11-01
7306,671,-2.0,2021-11-01T22:47:47.000Z,22,47,47,2021-11-01
7305,671,-3.0,2021-11-01T22:46:19.000Z,22,46,19,2021-11-01
7294,732,-3.0,2021-11-01T17:18:23.000Z,17,18,23,2021-11-01
7293,732,-3.0,2021-11-01T17:17:32.000Z,17,17,32,2021-11-01
7292,732,-3.0,2021-11-01T17:16:44.000Z,17,16,44,2021-11-01
4485,205,-2.0,2021-07-15T18:38:08.000Z,18,38,8,2021-07-15
4483,205,-2.0,2021-07-15T18:37:14.000Z,18,37,14,2021-07-15
4478,205,-2.0,2021-07-15T12:12:33.000Z,12,12,33,2021-07-15
4477,205,-2.0,2021-07-15T12:10:58.000Z,12,10,58,2021-07-15
4475,205,-2.0,2021-07-15T10:14:19.000Z,10,14,19,2021-07-15
4474,205,-2.0,2021-07-15T10:13:48.000Z,10,13,48,2021-07-15
4473,205,-5.0,2021-07-15T03:35:27.000Z,3,35,27,2021-07-15
4472,205,-2.0,2021-07-15T03:34:57.000Z,3,34,57,2021-07-15
4471,205,-2.0,2021-07-15T03:30:33.000Z,3,30,33,2021-07-15
4470,205,-2.0,2021-07-15T03:29:50.000Z,3,29,50,2021-07-15
4469,205,-2.0,2021-07-15T03:29:35.000Z,3,29,35,2021-07-15
4468,205,-2.0,2021-07-15T03:27:52.000Z,3,27,52,2021-07-15
4467,205,-2.0,2021-07-15T03:27:20.000Z,3,27,20,2021-07-15
4466,205,-2.0,2021-07-15T03:26:03.000Z,3,26,3,2021-07-15
4462,689,-5.0,2021-07-14T22:36:24.000Z,22,36,24,2021-07-14
4461,689,-5.0,2021-07-14T22:34:55.000Z,22,34,55,2021-07-14
4456,205,-2.0,2021-07-14T18:13:55.000Z,18,13,55,2021-07-14
4455,205,-2.0,2021-07-14T18:13:27.000Z,18,13,27,2021-07-14
4450,689,-2.0,2021-07-14T16:23:39.000Z,16,23,39,2021-07-14
4449,689,-2.0,2021-07-14T16:22:55.000Z,16,22,55,2021-07-14
4448,205,-2.0,2021-07-14T14:16:28.000Z,14,16,28,2021-07-14
4447,205,-2.0,2021-07-14T14:15:33.000Z,14,15,33,2021-07-14
4446,205,-2.0,2021-07-14T14:14:56.000Z,14,14,56,2021-07-14
4433,205,-2.0,2021-07-13T21:08:11.000Z,21,8,11,2021-07-13
4432,205,-2.0,2021-07-13T21:07:39.000Z,21,7,39,2021-07-13
4414,205,-2.0,2021-07-12T17:53:23.000Z,17,53,23,2021-07-12
4413,205,-2.0,2021-07-12T17:51:52.000Z,17,51,52,2021-07-12
4412,205,-2.0,2021-07-12T17:51:01.000Z,17,51,1,2021-07-12
4411,205,-4.0,2021-07-12T17:50:29.000Z,17,50,29,2021-07-12
4407,689,-5.0,2021-07-11T15:51:28.000Z,15,51,28,2021-07-11
4406,689,-5.0,2021-07-11T15:50:49.000Z,15,50,49,2021-07-11
4400,695,-5.0,2021-07-11T13:52:43.000Z,13,52,43,2021-07-11
4399,695,-5.0,2021-07-11T13:50:50.000Z,13,50,50,2021-07-11
4398,689,-5.0,2021-07-11T12:24:33.000Z,12,24,33,2021-07-11
4397,689,-5.0,2021-07-11T12:23:36.000Z,12,23,36,2021-07-11
4394,690,-10.0,2021-07-11T11:14:59.000Z,11,14,59,2021-07-11
4393,690,-10.0,2021-07-11T11:13:21.000Z,11,13,21,2021-07-11
4392,690,-10.0,2021-07-11T11:11:49.000Z,11,11,49,2021-07-11
4391,690,-10.0,2021-07-11T11:10:37.000Z,11,10,37,2021-07-11
4387,690,-10.0,2021-07-10T23:11:07.000Z,23,11,7,2021-07-10
4386,690,-10.0,2021-07-10T23:09:29.000Z,23,9,29,2021-07-10
4384,690,-10.0,2021-07-10T23:06:09.000Z,23,6,9,2021-07-10
4383,690,-10.0,2021-07-10T23:04:56.000Z,23,4,56,2021-07-10
4382,690,-20.0,2021-07-10T23:03:23.000Z,23,3,23,2021-07-10
4381,690,-10.0,2021-07-10T23:01:39.000Z,23,1,39,2021-07-10
4380,690,-10.0,2021-07-10T22:58:50.000Z,22,58,50,2021-07-10
7291,732,-3.0,2021-11-01T17:16:02.000Z,17,16,2,2021-11-01
7290,732,-3.0,2021-11-01T17:15:22.000Z,17,15,22,2021-11-01
7289,732,-3.0,2021-11-01T17:14:42.000Z,17,14,42,2021-11-01
7288,732,-3.0,2021-11-01T17:13:04.000Z,17,13,4,2021-11-01
7287,732,-3.0,2021-11-01T17:12:22.000Z,17,12,22,2021-11-01
7286,732,-3.0,2021-11-01T17:12:03.000Z,17,12,3,2021-11-01
7285,732,-3.0,2021-11-01T17:11:41.000Z,17,11,41,2021-11-01
7278,732,-6.0,2021-11-01T13:22:22.000Z,13,22,22,2021-11-01
7277,732,-10.0,2021-11-01T13:21:46.000Z,13,21,46,2021-11-01
7255,732,-4.0,2021-10-31T18:29:04.000Z,18,29,4,2021-10-31
7254,732,-3.0,2021-10-31T18:28:02.000Z,18,28,2,2021-10-31
7253,732,-2.0,2021-10-31T18:27:07.000Z,18,27,7,2021-10-31
7252,732,-3.0,2021-10-31T18:26:11.000Z,18,26,11,2021-10-31
7251,732,-3.0,2021-10-31T18:25:17.000Z,18,25,17,2021-10-31
7250,732,-4.0,2021-10-31T18:24:21.000Z,18,24,21,2021-10-31
7249,732,-2.0,2021-10-31T18:23:03.000Z,18,23,3,2021-10-31
7248,732,-2.0,2021-10-31T18:21:52.000Z,18,21,52,2021-10-31
7247,732,-4.0,2021-10-31T18:20:13.000Z,18,20,13,2021-10-31
7246,732,-4.0,2021-10-31T18:18:49.000Z,18,18,49,2021-10-31
7245,732,-4.0,2021-10-31T18:17:03.000Z,18,17,3,2021-10-31
7237,732,-4.0,2021-10-31T04:01:29.000Z,4,1,29,2021-10-31
7236,732,-4.0,2021-10-31T03:59:57.000Z,3,59,57,2021-10-31
7235,732,-4.0,2021-10-31T03:58:11.000Z,3,58,11,2021-10-31
7234,732,-4.0,2021-10-31T03:57:05.000Z,3,57,5,2021-10-31
7233,732,-4.0,2021-10-31T03:55:56.000Z,3,55,56,2021-10-31
7232,732,-4.0,2021-10-31T03:54:57.000Z,3,54,57,2021-10-31
7231,732,-4.0,2021-10-31T03:53:51.000Z,3,53,51,2021-10-31
7230,732,-4.0,2021-10-31T03:52:52.000Z,3,52,52,2021-10-31
7229,732,-4.0,2021-10-31T03:52:03.000Z,3,52,3,2021-10-31
7228,732,-4.0,2021-10-31T03:51:16.000Z,3,51,16,2021-10-31
7227,732,-4.0,2021-10-31T03:50:47.000Z,3,50,47,2021-10-31
7226,732,-4.0,2021-10-31T03:50:16.000Z,3,50,16,2021-10-31
7185,732,-4.0,2021-10-30T01:23:29.000Z,1,23,29,2021-10-30
7184,732,-2.0,2021-10-30T01:21:54.000Z,1,21,54,2021-10-30
7183,732,-2.0,2021-10-30T01:21:21.000Z,1,21,21,2021-10-30
7182,732,-2.0,2021-10-30T01:20:42.000Z,1,20,42,2021-10-30
7522,732,-3.0,2021-11-05T15:33:26.000Z,15,33,26,2021-11-05
7521,732,-3.0,2021-11-05T15:33:00.000Z,15,33,0,2021-11-05
7520,732,-3.0,2021-11-05T15:32:37.000Z,15,32,37,2021-11-05
7519,732,-2.0,2021-11-05T15:32:14.000Z,15,32,14,2021-11-05
7505,732,-2.0,2021-11-05T02:23:02.000Z,2,23,2,2021-11-05
7504,732,-2.0,2021-11-05T02:22:38.000Z,2,22,38,2021-11-05
7503,732,-2.0,2021-11-05T02:22:05.000Z,2,22,5,2021-11-05
7502,732,-2.0,2021-11-05T02:21:34.000Z,2,21,34,2021-11-05
7501,732,-2.0,2021-11-05T02:20:06.000Z,2,20,6,2021-11-05
7500,732,-2.0,2021-11-05T02:19:05.000Z,2,19,5,2021-11-05
7499,732,-2.0,2021-11-05T02:17:18.000Z,2,17,18,2021-11-05
7498,732,-2.0,2021-11-05T02:16:33.000Z,2,16,33,2021-11-05
7497,732,-2.0,2021-11-05T02:15:14.000Z,2,15,14,2021-11-05
7496,732,-2.0,2021-11-05T02:14:14.000Z,2,14,14,2021-11-05
7495,732,-2.0,2021-11-05T02:13:05.000Z,2,13,5,2021-11-05
7494,732,-2.0,2021-11-05T02:11:26.000Z,2,11,26,2021-11-05
7493,732,-2.0,2021-11-05T02:10:39.000Z,2,10,39,2021-11-05
7491,732,-2.0,2021-11-05T02:09:08.000Z,2,9,8,2021-11-05
7490,732,-2.0,2021-11-05T02:07:50.000Z,2,7,50,2021-11-05
7485,671,-5.0,2021-11-04T21:44:00.000Z,21,44,0,2021-11-04
7484,671,-2.0,2021-11-04T21:43:19.000Z,21,43,19,2021-11-04
7476,732,-3.0,2021-11-04T15:15:51.000Z,15,15,51,2021-11-04
7475,732,-9.0,2021-11-04T15:14:08.000Z,15,14,8,2021-11-04
7474,732,-9.0,2021-11-04T15:13:38.000Z,15,13,38,2021-11-04
7473,732,-9.0,2021-11-04T15:12:59.000Z,15,12,59,2021-11-04
7472,732,-9.0,2021-11-04T15:12:25.000Z,15,12,25,2021-11-04
7471,732,-9.0,2021-11-04T15:11:53.000Z,15,11,53,2021-11-04
7469,732,-9.0,2021-11-04T15:11:25.000Z,15,11,25,2021-11-04
7468,732,-9.0,2021-11-04T15:10:54.000Z,15,10,54,2021-11-04
7467,732,-9.0,2021-11-04T15:10:24.000Z,15,10,24,2021-11-04
7466,732,-9.0,2021-11-04T15:10:00.000Z,15,10,0,2021-11-04
7465,732,-9.0,2021-11-04T15:09:34.000Z,15,9,34,2021-11-04
7464,732,-3.0,2021-11-04T15:08:46.000Z,15,8,46,2021-11-04
7462,732,-2.0,2021-11-04T13:53:58.000Z,13,53,58,2021-11-04
7461,732,-3.0,2021-11-04T13:53:40.000Z,13,53,40,2021-11-04
7455,732,-8.0,2021-11-04T03:11:28.000Z,3,11,28,2021-11-04
7454,732,-8.0,2021-11-04T03:11:03.000Z,3,11,3,2021-11-04
7453,732,-8.0,2021-11-04T03:10:35.000Z,3,10,35,2021-11-04
7452,732,-8.0,2021-11-04T03:10:07.000Z,3,10,7,2021-11-04
7451,732,-8.0,2021-11-04T03:09:35.000Z,3,9,35,2021-11-04
7450,732,-8.0,2021-11-04T03:08:54.000Z,3,8,54,2021-11-04
7449,732,-8.0,2021-11-04T03:08:14.000Z,3,8,14,2021-11-04
7448,732,-8.0,2021-11-04T03:07:39.000Z,3,7,39,2021-11-04
7447,732,-8.0,2021-11-04T03:06:44.000Z,3,6,44,2021-11-04
7446,732,-8.0,2021-11-04T03:05:31.000Z,3,5,31,2021-11-04
7441,671,-50.0,2021-11-04T00:02:30.000Z,0,2,30,2021-11-04
7440,671,-10.0,2021-11-04T00:00:34.000Z,0,0,34,2021-11-04
7438,671,-100.0,2021-11-03T23:56:44.000Z,23,56,44,2021-11-03
7437,671,-2.0,2021-11-03T23:55:30.000Z,23,55,30,2021-11-03
7426,737,-2.0,2021-11-03T20:04:50.000Z,20,4,50,2021-11-03
7425,737,-2.0,2021-11-03T20:04:37.000Z,20,4,37,2021-11-03
7424,737,-2.0,2021-11-03T20:04:09.000Z,20,4,9,2021-11-03
7423,737,-2.0,2021-11-03T20:03:38.000Z,20,3,38,2021-11-03
7422,737,-2.0,2021-11-03T20:02:49.000Z,20,2,49,2021-11-03
7406,730,-5.0,2021-11-03T18:38:10.000Z,18,38,10,2021-11-03
7405,730,-5.0,2021-11-03T18:36:22.000Z,18,36,22,2021-11-03
5979,205,-2.0,2021-09-30T20:51:31.000Z,20,51,31,2021-09-30
5978,205,-2.0,2021-09-30T20:50:57.000Z,20,50,57,2021-09-30
5974,737,-5.0,2021-09-30T19:08:03.000Z,19,8,3,2021-09-30
5973,737,-5.0,2021-09-30T19:06:53.000Z,19,6,53,2021-09-30
5969,205,-2.0,2021-09-30T17:08:12.000Z,17,8,12,2021-09-30
5968,205,-2.0,2021-09-30T17:07:33.000Z,17,7,33,2021-09-30
5967,205,-2.0,2021-09-30T17:06:49.000Z,17,6,49,2021-09-30
5945,732,-2.0,2021-09-30T03:14:20.000Z,3,14,20,2021-09-30
5944,732,-2.0,2021-09-30T03:12:51.000Z,3,12,51,2021-09-30
5943,732,-5.0,2021-09-30T03:03:21.000Z,3,3,21,2021-09-30
5942,732,-5.0,2021-09-30T03:01:27.000Z,3,1,27,2021-09-30
5938,211,-2.0,2021-09-30T00:25:13.000Z,0,25,13,2021-09-30
5937,211,-3.0,2021-09-30T00:23:29.000Z,0,23,29,2021-09-30
5936,211,-5.0,2021-09-30T00:22:26.000Z,0,22,26,2021-09-30
5925,741,-2.0,2021-09-29T21:50:22.000Z,21,50,22,2021-09-29
5924,741,-2.0,2021-09-29T21:49:15.000Z,21,49,15,2021-09-29
5923,741,-2.0,2021-09-29T21:48:03.000Z,21,48,3,2021-09-29
5911,205,-2.0,2021-09-29T19:59:32.000Z,19,59,32,2021-09-29
5910,205,-2.0,2021-09-29T19:58:57.000Z,19,58,57,2021-09-29
5909,205,-2.0,2021-09-29T19:58:17.000Z,19,58,17,2021-09-29
5905,211,-2.0,2021-09-29T19:19:28.000Z,19,19,28,2021-09-29
5904,211,-2.0,2021-09-29T19:18:14.000Z,19,18,14,2021-09-29
5894,732,-4.0,2021-09-29T17:04:50.000Z,17,4,50,2021-09-29
5893,732,-4.0,2021-09-29T17:03:15.000Z,17,3,15,2021-09-29
5892,732,-4.0,2021-09-29T17:01:55.000Z,17,1,55,2021-09-29
5883,205,-2.0,2021-09-29T00:08:43.000Z,0,8,43,2021-09-29
5882,205,-2.0,2021-09-29T00:08:24.000Z,0,8,24,2021-09-29
5881,205,-2.0,2021-09-29T00:07:33.000Z,0,7,33,2021-09-29
5880,205,-2.0,2021-09-29T00:06:49.000Z,0,6,49,2021-09-29
5878,205,-2.0,2021-09-28T22:54:33.000Z,22,54,33,2021-09-28
5877,205,-2.0,2021-09-28T22:54:19.000Z,22,54,19,2021-09-28
6449,671,-2.0,2021-10-12T21:51:27.000Z,21,51,27,2021-10-12
6448,671,-10.0,2021-10-12T21:50:31.000Z,21,50,31,2021-10-12
6442,732,-2.0,2021-10-12T20:20:53.000Z,20,20,53,2021-10-12
6440,732,-2.0,2021-10-12T20:18:54.000Z,20,18,54,2021-10-12
6428,732,-2.0,2021-10-12T16:52:54.000Z,16,52,54,2021-10-12
6427,732,-2.0,2021-10-12T16:52:28.000Z,16,52,28,2021-10-12
6426,732,-2.0,2021-10-12T16:52:01.000Z,16,52,1,2021-10-12
6425,732,-2.0,2021-10-12T16:51:07.000Z,16,51,7,2021-10-12
6424,732,-2.0,2021-10-12T16:50:07.000Z,16,50,7,2021-10-12
6423,732,-2.0,2021-10-12T16:48:58.000Z,16,48,58,2021-10-12
6422,732,-2.0,2021-10-12T16:47:39.000Z,16,47,39,2021-10-12
6421,732,-2.0,2021-10-12T16:45:43.000Z,16,45,43,2021-10-12
6420,732,-2.0,2021-10-12T16:44:20.000Z,16,44,20,2021-10-12
6419,732,-2.0,2021-10-12T16:42:59.000Z,16,42,59,2021-10-12
6418,732,-2.0,2021-10-12T16:42:00.000Z,16,42,0,2021-10-12
6417,732,-2.0,2021-10-12T16:41:02.000Z,16,41,2,2021-10-12
6416,732,-2.0,2021-10-12T16:39:49.000Z,16,39,49,2021-10-12
6415,732,-2.0,2021-10-12T16:38:45.000Z,16,38,45,2021-10-12
6414,732,-2.0,2021-10-12T16:37:42.000Z,16,37,42,2021-10-12
6413,732,-2.0,2021-10-12T16:35:35.000Z,16,35,35,2021-10-12
6412,732,-2.0,2021-10-12T16:33:58.000Z,16,33,58,2021-10-12
6408,732,-2.0,2021-10-12T04:57:49.000Z,4,57,49,2021-10-12
